real12,pred12,real3,pred3
68.125,68.32937,68.44444,68.3247
69.44444,68.59375,68.625,68.58783
68.666664,68.72738,68.875,68.709595
68.333336,68.67414,69.0,68.65999
67.875,68.67694,68.77778,68.682175
68.888885,68.68156,67.375,68.69299
68.0,68.71809,69.42857,68.736145
68.666664,68.686966,69.25,68.701935
67.875,68.45375,68.125,68.47221
69.25,68.56173,68.125,68.59783
68.625,68.64251,69.44444,68.656975
68.125,68.620316,68.666664,68.650246
69.57143,68.5008,68.333336,68.53159
66.888885,68.59514,67.875,68.64447
69.125,68.59528,68.888885,68.62587
69.0,68.528175,68.0,68.56434
68.875,68.37825,68.666664,68.4169
68.77778,68.42064,67.875,68.46682
69.0,68.33501,69.25,68.37373
68.875,68.37216,68.625,68.40578
66.625,68.27135,68.125,68.31073
68.44444,68.41989,69.57143,68.45123
67.666664,68.426125,66.888885,68.44957
67.833336,68.3837,69.125,68.3978
67.77778,68.57859,69.0,68.58557
68.125,68.29531,68.875,68.27382
68.85714,68.43022,68.77778,68.42098
67.333336,68.50673,69.0,68.50782
67.22222,68.58818,68.875,68.59099
68.25,68.645256,66.625,68.640625
67.666664,68.68764,68.44444,68.68284
67.25,68.738396,67.666664,68.72316
68.0,68.43294,67.833336,68.41378
68.125,68.38887,67.77778,68.376526
68.625,68.28842,68.125,68.2873
67.875,68.23141,68.85714,68.25855
66.625,68.15347,67.333336,68.15536
68.0,68.13121,67.22222,68.15378
68.5,68.275505,68.25,68.2932
67.333336,68.13422,67.666664,68.128555
65.875,68.03342,67.25,67.972496
67.625,68.0565,68.0,68.00592
66.625,67.976715,68.125,67.9375
67.625,67.90438,68.625,67.835686
68.25,67.91843,67.875,67.888245
68.85714,67.89634,66.625,67.9054
67.875,68.01559,68.0,68.034485
69.375,68.01277,68.5,68.012825
68.625,67.83628,67.333336,67.81553
67.625,67.82893,65.875,67.825294
67.44444,67.8582,67.625,67.87254
68.22222,67.818214,66.625,67.84112
67.85714,67.577,67.625,67.56697
68.125,67.47737,68.25,67.52803
68.25,67.31588,68.85714,67.40869
68.25,67.327286,67.875,67.451706
68.625,67.45269,69.375,67.53686
67.71429,67.60628,68.625,67.68461
66.625,67.654594,67.625,67.70423
66.333336,67.91554,67.44444,67.93396
69.125,68.05851,68.22222,68.0564
68.125,67.97049,67.85714,67.972626
68.125,67.87295,68.125,67.87514
68.625,67.84645,68.25,67.894516
67.888885,67.87984,68.25,67.96112
68.625,67.90408,68.625,67.989235
0.0,67.97356,67.71429,68.04888
66.0,68.00315,66.625,68.082245
67.888885,68.07778,66.333336,68.14163
67.25,67.9798,69.125,68.035225
68.125,67.70197,68.125,67.79672
66.666664,67.300896,68.125,67.51007
66.875,67.473274,68.625,67.66213
68.75,67.53395,67.888885,67.73972
69.44444,67.60236,68.625,67.80269
66.875,67.62152,0.0,67.878075
68.333336,67.60719,66.0,67.9752
65.75,67.52363,67.888885,67.757774
67.0,67.29838,67.25,68.35022
67.77778,67.347466,68.125,67.659096
66.875,66.96428,66.666664,67.401726
68.25,66.98694,66.875,67.24885
68.55556,67.09519,68.75,67.45634
66.25,66.91247,69.44444,67.39001
66.25,66.77804,66.875,67.24979
66.55556,66.84075,68.333336,67.207756
68.5,67.21812,65.75,67.504295
67.5,67.07135,67.0,67.32035
68.125,67.34502,67.77778,67.51236
69.5,66.95771,66.875,67.17114
68.28571,66.83327,68.25,67.14268
68.77778,67.05024,68.55556,67.33291
68.75,66.80275,66.25,67.181305
66.22222,66.99259,66.25,67.300354
67.125,67.2122,66.55556,67.465126
67.888885,66.932274,68.5,67.250854
68.875,66.67818,67.5,67.13805
68.666664,66.56033,68.125,66.99327
68.375,66.67256,69.5,66.938034
69.22222,66.80796,68.28571,67.079094
68.375,66.92793,68.77778,67.17729
66.0,67.18989,68.75,67.485405
68.25,67.29621,66.22222,67.59002
66.888885,67.610085,67.125,67.81207
65.875,67.74646,67.888885,67.936775
66.77778,67.4209,68.875,67.65413
69.25,67.322525,68.666664,67.554825
68.0,67.377556,68.375,67.651955
68.75,67.506256,69.22222,67.792465
66.111115,67.76485,68.375,68.08023
69.125,67.74986,66.0,68.06253
68.4,67.97551,68.25,68.26417
66.75,67.9577,66.888885,68.21548
65.333336,67.56452,65.875,67.842094
66.125,67.53082,66.77778,67.77859
68.125,67.39357,69.25,67.68727
66.22222,66.92444,68.0,67.30815
67.5,66.86631,68.75,67.30739
67.125,67.172935,66.111115,67.55668
66.75,67.3225,69.125,67.64389
67.22222,67.418106,68.4,67.70005
61.555557,67.06303,66.75,67.387566
67.5,67.16321,65.333336,67.387184
62.375,67.18737,66.125,67.38792
69.333336,67.02505,68.125,67.222565
65.625,66.85541,66.22222,67.103294
66.125,66.59494,67.5,66.78818
65.22222,66.912994,67.125,66.99305
67.125,67.15291,66.75,67.137276
67.55556,67.20447,67.22222,67.117226
68.0,67.19399,61.555557,67.09005
65.125,67.307495,67.5,67.046364
67.0,67.05249,62.375,67.04117
66.0,66.679016,69.333336,66.67314
63.0,66.68742,65.625,66.80259
69.5,66.45435,66.125,66.39864
67.375,67.03028,65.22222,66.72937
67.333336,67.162964,67.125,66.89732
67.0,67.48567,67.55556,66.979416
67.22222,67.232506,68.0,66.665764
66.25,67.43904,65.125,66.85293
68.77778,67.61265,67.0,67.14658
67.375,67.73045,66.0,67.37758
65.625,67.59744,63.0,67.1586
69.0,67.40757,69.5,67.16592
65.625,67.25424,67.375,67.15153
67.625,66.309204,67.333336,66.384315
68.44444,67.52447,67.0,67.30516
67.125,67.520004,67.22222,67.466385
66.125,67.76637,66.25,67.660866
66.0,67.559845,68.77778,67.57826
68.875,67.65296,67.375,67.6092
67.666664,67.68383,65.625,67.480934
68.75,67.79408,69.0,67.66294
66.625,67.74806,65.625,67.716484
67.75,67.6453,67.625,67.451355
68.666664,67.761406,68.44444,67.712425
68.125,67.86126,67.125,67.600204
68.5,67.85513,66.125,67.64145
66.0,67.777626,66.0,67.76097
68.375,67.874306,68.875,67.676346
67.875,67.751884,67.666664,67.508286
68.375,67.31669,68.75,67.16293
65.125,67.79194,66.625,67.62225
67.888885,67.84344,67.75,67.68678
67.25,67.94722,68.666664,67.81278
66.75,67.8453,68.125,67.68749
68.111115,67.89336,68.5,67.777054
66.0,67.88789,66.0,67.81402
67.0,67.948906,68.375,67.90436
68.25,67.90629,67.875,67.916245
68.625,67.52192,68.375,67.503685
65.111115,67.662895,65.125,67.69136
65.25,67.6876,67.888885,67.73552
64.875,67.826256,67.25,67.86835
66.111115,67.30624,66.75,67.322914
65.25,67.31401,68.111115,67.4116
64.75,67.252594,66.0,67.38351
66.5,67.03617,67.0,67.19226
67.44444,67.291565,68.25,67.401535
67.75,66.815834,68.625,66.98898
66.0,66.76796,65.111115,66.95193
66.25,66.9727,65.25,67.14104
67.666664,67.28015,64.875,67.38179
68.28571,66.915924,66.111115,66.94839
69.0,66.55998,65.25,66.56031
69.0,66.210075,64.75,66.190025
67.0,66.03728,66.5,66.26718
67.625,65.6679,67.44444,65.953964
66.77778,65.354324,67.75,65.59654
67.0,65.4993,66.0,65.745605
66.875,65.79419,66.25,65.998955
65.888885,66.25497,67.666664,66.43129
65.888885,66.15099,68.28571,66.26575
67.625,66.025345,69.0,66.10751
66.888885,66.27665,69.0,66.34609
65.375,66.695274,67.0,66.759766
68.625,67.17701,67.625,67.26955
59.11111,67.712166,66.77778,67.75575
67.0,67.548035,67.0,67.57166
67.75,67.57562,66.875,67.57349
68.0,67.53019,65.888885,67.48808
68.125,67.51752,65.888885,67.47798
68.44444,67.37893,67.625,67.33421
69.0,67.06801,66.888885,67.012634
67.0,66.7765,65.375,66.80101
68.22222,66.97052,68.625,67.05228
69.0,66.919044,59.11111,67.01015
67.55556,66.70091,67.0,66.73503
67.75,66.85467,67.75,66.9263
68.77778,66.81133,68.0,66.83336
66.375,66.79831,68.125,66.79155
68.14286,66.859566,68.44444,66.897385
67.625,67.087814,69.0,67.09733
67.22222,67.33125,67.0,67.336136
68.875,67.574814,68.22222,67.540596
69.0,67.84976,69.0,67.83601
67.888885,67.798965,67.55556,67.73948
68.0,67.90245,67.75,67.86602
68.85714,68.17254,68.77778,68.148994
67.0,68.22613,66.375,68.16554
68.44444,68.075005,68.14286,68.010155
67.28571,68.278534,67.625,68.21594
67.111115,68.100494,67.22222,68.01876
68.75,68.05996,68.875,68.0133
60.333332,68.03962,69.0,67.99929
67.125,67.98278,67.888885,67.93192
67.625,68.0823,68.0,68.05833
67.375,68.18104,68.85714,68.14902
68.5,68.24259,67.0,68.203
67.875,68.190414,68.44444,68.12504
69.125,68.283936,67.28571,68.222946
67.888885,68.21683,67.111115,68.146576
67.25,68.26353,68.75,68.189125
67.5,68.14341,60.333332,68.06894
68.14286,68.08492,67.125,68.00967
68.375,68.16322,67.625,68.11838
69.333336,68.194466,67.375,68.16482
68.125,68.14292,68.5,68.15856
68.666664,67.8893,67.875,67.89293
69.22222,67.8031,69.125,67.79915
65.71429,67.9294,67.888885,67.93298
68.75,67.964836,67.25,67.933426
67.666664,68.08686,67.5,68.063965
67.55556,68.0932,68.14286,68.05048
69.0,67.981865,68.375,67.934296
69.375,67.992325,69.333336,67.94173
68.0,68.053085,68.125,68.00721
68.5,68.0379,68.666664,67.99025
67.44444,68.34532,69.22222,68.29003
68.25,68.38748,65.71429,68.33356
69.0,68.48211,68.75,68.42497
68.28571,68.647224,67.666664,68.56952
68.25,68.36332,67.55556,68.251854
68.0,68.37845,69.0,68.33246
68.888885,68.337685,69.375,68.27543
68.5,68.31453,68.0,68.26905
69.0,68.475235,68.5,68.446884
67.77778,68.63848,67.44444,68.61261
68.44444,68.61494,68.25,68.59238
68.77778,68.6129,69.0,68.580086
69.5,68.437485,68.28571,68.39117
69.0,68.45595,68.25,68.42648
68.25,68.51802,68.0,68.47569
68.55556,68.48658,68.888885,68.44484
69.25,68.52799,68.5,68.49836
68.25,68.457985,69.0,68.41823
67.875,68.55184,67.77778,68.525665
69.0,68.58404,68.44444,68.55722
69.375,68.643585,68.77778,68.604034
68.875,68.530045,69.5,68.47539
67.75,68.525116,69.0,68.49193
68.875,68.57481,68.25,68.5346
68.111115,68.74617,68.55556,68.709076
68.25,68.80351,69.25,68.76344
68.55556,68.73696,68.25,68.692566
68.833336,68.71766,67.875,68.68472
69.111115,68.8186,69.0,68.78739
69.22222,68.76665,69.375,68.726295
69.57143,68.63748,68.875,68.60018
69.5,68.64027,67.75,68.637085
68.22222,68.7411,68.875,68.73749
68.77778,68.79437,68.111115,68.79186
69.0,68.651024,68.25,68.648415
69.5,68.63626,68.55556,68.655106
68.77778,68.53648,68.833336,68.55136
69.0,68.48215,69.111115,68.48701
68.666664,68.452805,69.22222,68.48513
69.125,68.479706,69.57143,68.52124
69.0,68.578896,69.5,68.59808
69.0,68.68551,68.22222,68.689125
69.125,68.82891,68.77778,68.821556
68.75,68.91425,69.0,68.89355
69.125,68.80357,69.5,68.771774
69.55556,68.75869,68.77778,68.75825
69.0,68.76967,69.0,68.78268
68.71429,68.881615,68.666664,68.8899
67.77778,68.84863,69.125,68.87222
68.875,68.8508,69.0,68.88213
68.125,68.77506,69.0,68.821915
67.44444,68.805504,69.125,68.84991
69.25,68.79663,68.75,68.83664
68.77778,68.791595,69.125,68.828705
68.375,68.802185,69.55556,68.833885
68.25,68.752,69.0,68.78369
68.625,68.79165,68.71429,68.82653
67.22222,68.89476,67.77778,68.91854
68.75,68.87102,68.875,68.89447
67.625,68.81798,68.125,68.84255
67.666664,68.64583,67.44444,68.655716
68.0,68.63813,69.25,68.672424
68.375,68.53056,68.77778,68.57488
68.0,68.381935,68.375,68.359665
68.0,68.46548,68.25,68.5174
68.375,68.47272,68.625,68.53535
67.55556,68.46767,67.22222,68.51327
67.71429,68.43375,68.75,68.45339
67.875,68.443756,67.625,68.45055
67.22222,68.2634,67.666664,68.244316
68.125,68.31917,68.0,68.30888
67.55556,68.20236,68.375,68.18865
67.57143,68.12297,68.0,68.12103
67.666664,68.11675,68.0,68.105095
67.375,68.15546,68.375,68.15623
67.625,68.151245,67.55556,68.15682
67.0,68.1369,67.71429,68.11604
58.75,68.1799,67.875,68.14691
67.77778,68.117714,67.22222,68.071396
66.25,68.08584,68.125,68.01816
67.44444,68.06759,67.55556,68.00027
67.71429,67.95778,67.57143,67.89806
68.875,67.99678,67.666664,67.94675
67.125,67.943726,67.375,67.90054
67.888885,67.90957,67.625,67.87251
67.85714,67.87543,67.0,67.84221
67.5,67.77917,58.75,67.75094
67.333336,67.75297,67.77778,67.73815
66.875,67.63591,66.25,67.6126
67.5,67.2964,67.44444,67.448685
67.875,67.37996,67.71429,67.47329
67.125,67.22883,68.875,67.339516
67.77778,67.3032,67.125,67.38062
67.75,67.31337,67.888885,67.407
67.888885,67.572754,67.85714,67.65391
66.25,67.441666,67.5,67.51812
68.111115,67.473076,67.333336,67.52443
67.5,67.53091,66.875,67.584404
67.55556,67.46709,67.5,67.52409
69.0,67.45439,67.875,67.50206
68.77778,67.32339,67.125,67.38179
67.375,67.35049,67.77778,67.44578
69.22222,67.4094,67.75,67.48805
67.875,67.36433,67.888885,67.459145
67.85714,67.41317,66.25,67.50385
0.0,67.43253,68.111115,67.514244
68.71429,67.43065,67.5,67.503365
68.0,67.22336,67.55556,67.32467
68.0,67.250595,69.0,67.348625
68.625,67.26854,68.77778,67.36684
67.375,67.22956,67.375,67.37646
68.888885,67.51644,69.22222,67.59379
68.625,67.661606,67.875,67.74336
69.5,67.60256,67.85714,67.68673
68.125,67.67145,0.0,67.91844
67.55556,67.81644,68.71429,67.94287
68.71429,67.53383,68.0,67.761024
68.25,67.48159,68.0,68.50065
68.875,67.776855,68.625,68.101
66.75,67.751045,67.375,68.0699
67.875,67.51263,68.888885,67.70024
67.55556,67.796364,68.625,67.997574
69.111115,67.60189,69.5,67.8694
67.77778,67.672905,68.125,67.900665
66.75,67.731476,67.55556,67.96067
69.22222,68.01901,68.71429,68.21337
66.71429,68.035065,68.25,68.19187
68.375,68.01035,68.875,68.13418
68.44444,68.06432,66.75,68.17658
68.75,68.16651,67.875,68.27274
67.5,68.20741,67.55556,68.31787
67.625,67.9769,69.111115,68.153366
68.888885,67.77815,67.77778,67.98582
68.625,67.75762,66.75,67.99045
69.25,67.82737,69.22222,68.05414
67.875,67.84053,66.71429,68.05466
67.875,67.485085,68.375,67.75205
68.5,67.578224,68.44444,67.835144
67.888885,67.38568,68.75,67.67767
69.44444,67.41878,67.5,67.67667
68.375,67.549614,67.625,67.795204
67.375,67.558304,68.888885,67.801575
68.42857,67.483955,68.625,67.755905
67.375,67.495384,69.25,67.77307
66.5,67.62224,67.875,67.88352
66.875,67.73751,67.875,67.96976
67.125,67.97375,68.5,68.15409
69.25,67.89478,67.888885,68.12479
67.333336,67.867485,69.44444,68.111694
59.857143,67.89369,68.375,68.12471
68.333336,67.89511,67.375,68.142456
67.625,68.04944,68.42857,68.300385
64.375,68.05566,67.375,68.290634
63.444443,67.87507,66.5,68.11021
66.875,67.93005,66.875,68.18447
68.44444,67.8022,67.125,68.08526
69.125,67.46781,69.25,67.80529
67.0,67.216194,67.333336,67.60652
68.111115,67.035324,59.857143,67.44098
68.25,67.253044,68.333336,67.605034
67.44444,67.32243,67.625,67.62537
66.125,66.759575,64.375,67.208405
65.875,67.04242,63.444443,67.37269
66.55556,66.82507,66.875,67.10769
67.125,66.21272,68.44444,66.47802
65.77778,66.1704,69.125,66.165764
68.0,66.03028,67.0,66.10183
67.5,66.65677,68.111115,66.48878
68.666664,67.09939,68.25,66.93203
63.75,67.34294,67.44444,67.14369
68.625,67.59806,66.125,67.2572
68.375,67.722496,65.875,67.32771
68.333336,67.5554,66.55556,67.28326
66.625,67.653915,67.125,67.27869
64.375,67.33862,65.77778,67.0921
67.625,67.12693,68.0,67.08159
63.125,67.08944,67.5,67.23955
69.25,66.92897,68.666664,67.10001
64.55556,67.323425,63.75,67.25203
69.666664,67.282104,68.625,67.40188
67.125,67.352615,68.375,67.65697
66.75,67.17883,68.333336,67.20392
69.25,67.30083,66.625,67.35243
69.375,67.62395,64.375,67.83412
66.0,67.669136,67.625,67.96125
69.75,67.25344,63.125,67.820786
67.0,67.24615,69.25,67.32814
68.625,67.573105,64.55556,67.446625
68.25,66.96165,69.666664,66.969925
68.0,67.87198,67.125,67.60292
68.888885,67.91555,66.75,67.50409
68.0,68.1304,69.25,67.89606
67.125,68.02588,69.375,67.79802
67.333336,68.14845,66.0,67.80777
68.85714,68.16436,69.75,67.851715
67.75,68.342155,67.0,68.172646
68.25,68.22986,68.625,67.84693
68.888885,68.13941,68.25,68.03887
68.5,68.26953,68.0,68.10729
68.0,68.55157,68.888885,68.36023
68.333336,68.616554,68.0,68.45243
66.75,68.48657,67.125,68.33869
68.125,68.50549,67.333336,68.44041
67.77778,68.295555,68.85714,68.26427
68.0,68.15441,67.75,68.114334
67.625,67.95448,68.25,67.94295
68.44444,68.029205,68.888885,68.06026
69.375,67.95753,68.5,67.97236
69.0,68.02335,68.0,68.05074
68.5,68.05435,68.333336,68.08798
67.875,68.166565,66.75,68.20248
68.77778,68.147995,68.125,68.15572
68.5,68.17835,67.77778,68.18073
68.375,67.842026,68.0,67.83916
68.0,67.87435,67.625,67.87799
66.42857,67.8067,68.44444,67.81379
68.75,67.767586,69.375,67.82495
68.55556,67.68787,69.0,67.763626
68.875,67.76493,68.5,67.83628
68.55556,67.97448,67.875,68.06973
68.375,68.20291,68.77778,68.26023
68.625,68.2719,68.5,68.28027
68.666664,68.215866,68.375,68.20159
68.71429,68.35022,68.0,68.33515
69.55556,68.380226,66.42857,68.35643
68.375,68.386734,68.75,68.36541
68.666664,68.29879,68.55556,68.272705
69.111115,67.89536,68.875,67.85858
69.125,68.039986,68.55556,68.052925
68.44444,68.1729,68.375,68.195274
68.375,68.30882,68.625,68.33285
69.25,68.34151,68.666664,68.33124
68.625,68.324165,68.71429,68.30296
69.14286,68.39603,69.55556,68.378525
68.666664,68.45804,68.375,68.435394
69.25,68.49744,68.666664,68.46782
68.888885,68.68127,69.111115,68.64773
68.875,68.66959,69.125,68.604034
68.5,68.6882,68.44444,68.61486
69.111115,68.80858,68.375,68.74786
68.875,68.858925,69.25,68.80621
67.5,68.82872,68.625,68.75918
68.5,68.75111,69.14286,68.674484
68.888885,68.83719,68.666664,68.7855
68.5,68.824104,69.25,68.76664
68.0,68.87317,68.888885,68.82499
68.875,68.87567,68.875,68.81287
68.55556,68.92707,68.5,68.87635
69.375,68.94708,69.111115,68.871506
69.125,68.94443,68.875,68.868515
68.44444,68.90963,67.5,68.82563
68.875,68.93023,68.5,68.85593
68.0,68.93888,68.888885,68.85649
68.0,68.769,68.5,68.64964
69.0,68.67706,68.0,68.60576
69.25,68.72328,68.875,68.667786
68.25,68.67835,68.55556,68.63558
67.625,68.6212,69.375,68.54982
68.25,68.646835,69.125,68.59689
67.875,68.64979,68.44444,68.59181
69.0,68.75073,68.875,68.69661
69.5,68.85279,68.0,68.77203
68.0,68.81606,68.0,68.7158
69.5,68.85523,69.0,68.750565
69.375,68.76343,69.25,68.640205
69.0,68.67392,68.25,68.56716
68.875,68.73389,67.625,68.65012
69.125,68.79694,68.25,68.73432
68.625,68.75754,67.875,68.69031
68.888885,68.65482,69.0,68.55958
69.375,68.58325,69.5,68.50496
68.75,68.49336,68.0,68.431046
68.85714,68.537994,69.5,68.48695
68.75,68.71693,69.375,68.66043
69.111115,68.643524,69.0,68.586
67.5,68.76896,68.875,68.688446
69.125,68.91399,69.125,68.82024
69.111115,69.01323,68.625,68.93015
69.125,69.03398,68.888885,68.92393
69.0,69.05741,69.375,68.94542
60.375,69.06396,68.75,68.960045
68.55556,69.06749,68.85714,68.966415
68.5,69.12443,68.75,69.03038
68.0,69.11007,69.111115,69.028946
69.625,69.094765,67.5,69.00983
69.111115,69.07066,69.125,68.97399
68.0,69.08892,69.111115,69.01199
69.0,68.91491,69.125,68.806
68.55556,68.89771,69.0,68.83465
69.125,68.974976,60.375,68.90412
68.666664,69.01861,68.55556,68.96604
69.333336,69.07115,68.5,68.996574
69.5,68.78953,68.0,68.796684
68.666664,68.864075,69.625,68.86568
68.25,68.76503,69.111115,68.75612
69.111115,68.6792,68.0,68.67592
69.0,68.86271,69.0,68.84536
68.55556,68.906265,68.55556,68.871346
69.375,68.82271,69.125,68.78679
69.375,68.91188,68.666664,68.876915
69.375,68.860535,69.333336,68.82061
68.5,68.9256,69.5,68.88211
67.77778,68.879684,68.666664,68.81914
69.0,68.90008,68.25,68.84355
69.375,69.07608,69.111115,69.01048
68.55556,69.04654,69.0,68.975876
69.875,68.992805,68.55556,68.91678
69.0,69.02398,69.375,68.95885
69.625,69.0043,69.375,68.94427
68.75,68.960846,69.375,68.906906
67.888885,69.03578,68.5,68.99136
68.666664,69.07304,67.77778,69.03022
69.5,69.13913,69.0,69.09875
68.77778,69.07208,69.375,69.01422
68.625,68.89584,68.55556,68.8362
67.888885,68.89021,69.875,68.860405
68.111115,68.94034,69.0,68.90854
69.375,68.889206,69.625,68.87303
69.333336,69.072845,68.75,69.054214
68.75,69.018974,67.888885,69.00081
68.25,69.14816,68.666664,69.12203
69.5,69.08269,69.5,69.05182
69.22222,68.90036,68.77778,68.863495
69.25,68.815025,68.625,68.814896
69.22222,68.88832,67.888885,68.88344
69.75,68.84893,68.111115,68.86211
68.0,68.82335,69.375,68.85289
68.25,68.63903,69.333336,68.670364
61.11111,68.51541,68.75,68.55969
68.75,68.627174,68.25,68.68208
69.666664,68.712036,69.5,68.736046
68.0,68.71089,69.22222,68.72586
68.888885,68.60429,69.25,68.62258
69.25,68.72857,69.22222,68.74213
66.625,68.81435,69.75,68.821724
69.55556,68.8691,68.0,68.862724
69.125,68.878815,68.25,68.87027
69.111115,68.99378,61.11111,68.97998
68.666664,68.83774,68.75,68.83069
68.14286,68.72788,69.666664,68.743774
68.125,68.70036,68.0,68.65385
69.22222,68.689224,68.888885,68.799446
68.75,68.804016,69.25,68.87547
69.28571,68.69649,66.625,68.76163
69.0,68.606766,69.55556,68.67499
68.71429,68.66088,69.125,68.70978
68.0,68.367676,69.111115,68.38807
67.75,68.52935,68.666664,68.55549
68.0,68.6023,68.14286,68.60668
67.5,68.70187,68.125,68.693954
68.625,68.724,69.22222,68.720436
66.55556,68.58352,68.75,68.57411
68.125,68.52008,69.28571,68.55206
68.25,68.61338,69.0,68.64125
66.44444,68.59467,68.71429,68.60235
68.125,68.70836,68.0,68.71755
67.85714,68.73946,67.75,68.744095
66.75,68.73472,68.0,68.72598
68.111115,68.63927,67.5,68.63869
68.125,68.49617,68.625,68.47026
67.875,68.388214,66.55556,68.37811
67.888885,68.235634,68.125,68.227806
69.125,68.2815,68.25,68.30533
67.55556,68.040085,66.44444,68.00045
68.25,68.02485,68.125,68.041214
68.333336,68.09349,67.85714,68.10314
67.5,67.847,66.75,67.84494
68.55556,67.918335,68.111115,67.87946
67.125,67.88177,68.125,67.85008
68.55556,67.731026,67.875,67.68993
68.875,67.76811,67.888885,67.75198
68.0,67.76324,69.125,67.78087
67.666664,67.807,67.55556,67.82168
67.55556,67.84212,68.25,67.84932
60.125,67.959206,68.333336,67.9634
66.75,67.98642,67.5,67.978386
68.0,68.0046,68.55556,67.99925
68.25,68.04512,67.125,68.029495
66.625,67.99829,68.55556,68.009514
68.125,68.06855,68.875,68.08909
68.125,67.92436,68.0,67.94665
68.625,68.012344,67.666664,68.063034
69.0,68.15119,67.55556,68.17947
69.0,68.09681,60.125,68.13592
67.666664,68.06383,66.75,68.09711
68.625,67.950584,68.0,67.99614
67.125,67.75618,68.25,67.891846
67.5,67.469185,66.625,67.69972
67.22222,67.48388,68.125,67.6797
65.875,67.67494,68.125,67.82048
67.25,67.42257,68.625,67.57456
68.0,67.49482,69.0,67.6268
69.0,67.5381,69.0,67.65758
0.0,67.5999,67.666664,67.7098
0.0,67.80649,68.625,67.86553
0.0,68.08841,67.125,68.098976
0.0,68.08509,67.5,68.09139
0.0,68.19176,67.22222,68.17638
0.0,67.87523,65.875,67.91575
0.0,67.7311,67.25,67.87007
0.0,67.60349,68.0,67.789665
0.0,67.15621,69.0,67.47721
67.0,67.02241,0.0,67.3688
69.375,67.0741,0.0,67.73376
66.77778,67.10052,0.0,67.525925
69.333336,67.268326,0.0,68.33253
68.888885,66.76925,0.0,67.72281
69.25,66.22036,0.0,66.93105
67.75,65.43963,0.0,66.19789
69.0,65.24914,0.0,65.914085
68.875,65.65512,0.0,66.23817
65.75,64.98112,67.0,65.57073
68.111115,65.17087,69.375,65.668274
65.875,66.32678,66.77778,66.65878
68.75,64.40678,69.333336,66.04784
67.44444,67.5296,68.888885,68.08942
66.888885,66.923645,69.25,67.26418
66.875,67.68957,67.75,67.783646
61.77778,68.05951,69.0,68.18041
69.0,68.284,68.875,68.46884
66.25,68.12782,65.75,68.28769
67.333336,68.199936,68.111115,68.365616
67.625,68.185905,65.875,68.35592
66.125,67.84182,68.75,67.9794
63.75,67.649345,67.44444,67.83641
67.375,67.40623,66.888885,67.696976
67.625,67.39313,66.875,67.69817
65.44444,67.50592,61.77778,67.81099
67.333336,67.238525,69.0,67.613365
65.5,66.97197,66.25,67.4684
60.75,66.16723,67.333336,66.8744
65.25,66.3075,67.625,66.76727
66.333336,66.27923,66.125,66.71942
65.55556,66.083755,63.75,66.53371
68.125,66.251526,67.375,66.642624
67.125,66.111786,67.625,66.66812
66.55556,65.36982,65.44444,66.204315
67.75,65.55383,67.333336,66.155
69.666664,65.70736,65.5,66.142166
66.375,65.52935,60.75,65.93997
66.888885,65.78444,65.25,66.15731
66.25,65.60238,66.333336,66.01148
60.333332,65.179794,65.55556,65.83148
63.125,64.69398,68.125,65.31734
65.875,64.755775,67.125,65.46528
66.888885,64.759125,66.55556,65.189064
65.25,65.11345,67.75,65.47804
66.333336,65.43432,69.666664,65.76739
68.0,65.69974,66.375,65.909515
56.375,65.74005,66.888885,66.010414
63.875,66.18692,66.25,66.39931
63.25,66.20422,60.333332,66.38148
65.888885,66.35828,63.125,66.47094
63.125,66.317505,65.875,66.45602
61.22222,66.51164,66.888885,66.47958
66.5,66.21808,65.25,66.04868
65.75,66.40297,66.333336,66.0591
68.111115,66.81781,68.0,66.283325
66.0,66.86429,56.375,66.236664
66.125,66.86429,63.875,66.23822
66.75,67.21319,63.25,66.52629
65.44444,66.11557,65.888885,65.96119
63.77778,65.93537,63.125,65.492096
66.875,65.87487,61.22222,65.24037
65.625,65.86244,66.5,65.29781
66.125,65.98983,65.75,65.286385
66.77778,65.5543,68.111115,64.82126
67.71429,66.106865,66.0,65.27946
68.75,66.44775,66.125,65.67749
68.5,67.05533,66.75,66.354324
67.625,66.90413,65.44444,66.48986
68.0,66.96167,63.77778,66.55081
67.55556,66.90903,66.875,66.58961
67.625,66.58665,65.625,66.54231
66.5,66.09319,66.125,66.07069
67.625,66.48602,66.77778,66.382385
67.22222,66.47628,67.71429,66.416725
66.5,65.64548,68.75,66.13753
67.0,65.33603,68.5,66.24713
67.625,66.708626,67.625,66.83847
66.375,67.4414,68.0,67.41335
67.75,67.40282,67.55556,67.553024
68.666664,67.49311,67.625,67.65698
68.375,67.61178,66.5,67.81924
66.85714,67.585106,67.625,67.81886
66.77778,67.4237,67.22222,67.763885
66.333336,66.85415,66.5,67.440735
66.5,67.253944,67.0,67.54145
67.0,66.82191,67.625,67.3703
67.125,66.007385,66.375,66.92931
66.5,65.95997,67.75,66.89872
67.77778,66.55502,68.666664,67.10012
66.75,66.25094,68.375,66.821175
65.875,67.00438,66.85714,67.1328
65.25,67.32513,66.77778,67.40323
66.875,67.57992,66.333336,67.61799
66.111115,67.27417,66.5,67.40766
65.666664,67.197105,67.0,67.222176
64.42857,66.99787,67.125,67.044586
